product_id,name,category,subcategory,price,brand,rating,review_count,stock_quantity,is_featured,creation_date
prod_00236,Le confort de concrétiser vos projets à sa source,beauty,haircare,119.93,Gonzalez,4.3,48,221,False,2025-03-11
prod_00237,L'art d'innover à sa source,beauty,makeup,48.75,Jacques Collet SARL,4.4,43,137,False,2024-10-14
prod_00238,L'avantage de concrétiser vos projets avant-tout,books,fiction,24.45,Michel,4.2,44,496,False,2025-08-22
prod_00239,Le droit d'évoluer à l'état pur,sports,team_sports,85.18,Thibault Leroux SA,3.2,37,934,False,2024-12-11
prod_00240,Le confort de changer de manière sûre,toys,action_figures,46.8,Garcia Leclercq S.A.,4.5,43,834,False,2024-11-14
prod_00241,Le confort d'innover à l'état pur,sports,fitness,100.2,Lesage Faure et Fils,4.4,49,495,False,2024-10-08
prod_00242,Le pouvoir d'innover à sa source,fashion,clothing,17.14,Perret,3.6,40,943,False,2025-05-05
prod_00243,Le droit d'avancer naturellement,sports,outdoor,43.78,Ribeiro,3.7,45,215,False,2025-05-27
prod_00244,La possibilité de changer autrement,electronics,tablet,12.22,Potier Vincent SA,4.0,47,195,False,2025-03-24
prod_00245,L'assurance d'avancer naturellement,electronics,headphones,86.21,Navarro,3.8,52,566,False,2025-09-25
prod_00246,Le confort de changer naturellement,beauty,makeup,49.37,Mallet,3.1,41,104,False,2025-03-11
prod_00247,L'assurance d'avancer à l'état pur,fashion,accessories,157.48,Normand Maillet SARL,4.1,40,491,False,2024-12-13
prod_00248,L'assurance d'atteindre vos buts plus facilement,toys,educational,58.77,Marin,4.9,50,251,False,2024-12-29
prod_00249,Le confort de changer plus rapidement,home,kitchen,92.47,Joubert,4.3,49,155,False,2025-01-11
prod_00250,La possibilité d'atteindre vos buts de manière sûre,fashion,accessories,154.99,Loiseau Leduc SA,3.8,45,653,True,2025-02-21
prod_00251,Le droit d'atteindre vos buts avant-tout,sports,team_sports,42.83,Denis Ledoux SARL,5.0,55,880,False,2025-05-09
prod_00252,Le pouvoir de louer en toute tranquilité,sports,team_sports,22.67,Michaud,4.2,39,15,False,2025-03-27
prod_00253,La possibilité de louer plus rapidement,electronics,headphones,60.17,Gomes,4.1,55,242,False,2025-04-26
prod_00254,L'assurance d'avancer de manière efficace,home,kitchen,104.1,Thibault,4.1,39,216,False,2025-02-01
prod_00255,Le droit d'évoluer de manière sûre,books,cookbooks,46.4,Lagarde,4.4,43,598,False,2024-10-24
prod_00256,Le droit d'atteindre vos buts autrement,toys,educational,50.84,Gaillard Vidal S.A.S.,5.0,42,17,False,2025-02-02
prod_00257,L'assurance de concrétiser vos projets à l'état pur,toys,dolls,41.51,Maillard,4.6,43,805,False,2025-07-24
prod_00258,Le plaisir de changer naturellement,fashion,clothing,59.71,Bailly Morvan S.A.,4.1,45,749,False,2025-04-10
prod_00259,Le droit de louer naturellement,toys,board_games,22.27,Leleu,3.3,42,78,False,2024-10-18
prod_00260,La possibilité de concrétiser vos projets en toute tranquilité,beauty,fragrance,32.9,Leconte Laine S.A.R.L.,4.1,37,232,False,2025-08-10
prod_00261,L'avantage d'innover autrement,sports,team_sports,89.85,Leclerc Becker S.A.R.L.,4.5,42,51,False,2025-04-03
prod_00262,La possibilité d'innover sans soucis,home,furniture,17.09,Weber et Fils,3.3,38,258,False,2025-03-18
prod_00263,Le droit de changer avant-tout,electronics,smartphone,36.85,Moulin,3.9,45,988,False,2025-07-22
prod_00264,Le pouvoir d'avancer à la pointe,books,business,40.61,Peron S.A.S.,4.3,44,548,False,2024-10-25
prod_00265,Le plaisir de changer en toute tranquilité,sports,yoga,48.91,Guillon S.A.R.L.,4.3,42,147,False,2024-11-20
prod_00266,Le pouvoir de louer plus facilement,home,kitchen,16.11,Regnier Samson SARL,5.0,48,908,False,2025-03-06
prod_00267,La possibilité d'innover de manière efficace,fashion,watches,158.2,Marchal SA,3.4,53,781,False,2025-05-10
prod_00268,La liberté de louer à sa source,home,furniture,107.34,Legros,3.6,36,804,False,2025-09-15
prod_00269,L'art de concrétiser vos projets sans soucis,fashion,shoes,53.72,Royer,4.8,46,958,False,2025-09-05
prod_00270,L'assurance de changer de manière efficace,home,decor,14.69,Thierry Gomez SARL,4.4,36,958,False,2025-10-01
prod_00271,La possibilité de concrétiser vos projets en toute tranquilité,beauty,makeup,228.1,Michel S.A.S.,4.0,47,951,False,2025-02-07
prod_00272,La possibilité d'avancer naturellement,toys,board_games,80.55,Jacob,4.9,27,14,True,2025-08-23
prod_00273,L'avantage d'innover plus rapidement,toys,dolls,187.1,Mary Sauvage et Fils,4.0,54,174,False,2025-06-22
prod_00274,Le confort de concrétiser vos projets avant-tout,electronics,tablet,31.88,Gérard S.A.R.L.,4.4,46,870,False,2024-12-16
prod_00275,L'avantage d'avancer en toute tranquilité,home,furniture,88.92,Pages,4.4,61,847,False,2025-02-19
prod_00276,L'art de louer autrement,books,business,30.19,Leleu,4.0,46,363,False,2025-05-18
prod_00277,La possibilité de changer de manière sûre,beauty,skincare,35.78,Hernandez,4.3,50,175,False,2025-04-16
prod_00278,L'assurance de concrétiser vos projets de manière efficace,sports,fitness,129.35,Gomez Moreau SARL,4.2,39,985,False,2025-03-19
prod_00279,L'assurance d'avancer à sa source,electronics,smartphone,24.1,Potier Gaillard et Fils,3.7,48,933,False,2024-12-02
prod_00280,L'avantage de rouler plus facilement,home,decor,37.02,Leblanc,3.9,45,212,False,2025-05-25
prod_00281,La liberté d'innover en toute tranquilité,sports,fitness,65.38,Barbier et Fils,4.5,44,596,False,2024-12-14
prod_00282,L'art d'atteindre vos buts plus rapidement,toys,action_figures,28.88,Evrard Toussaint S.A.S.,3.8,54,541,False,2024-12-21
prod_00283,La liberté d'évoluer sans soucis,fashion,shoes,57.54,Moreau Schmitt S.A.S.,4.6,35,832,False,2025-01-10
prod_00284,Le pouvoir de concrétiser vos projets de manière efficace,beauty,skincare,65.8,Peltier,3.8,44,632,False,2025-03-11
prod_00285,L'assurance de rouler en toute tranquilité,home,appliances,82.81,Nguyen,3.1,51,269,False,2025-08-18
prod_00286,L'avantage d'évoluer de manière efficace,books,business,69.15,Fouquet Da Silva S.A.,4.3,58,151,False,2024-11-18
prod_00287,L'art d'évoluer en toute tranquilité,toys,educational,170.57,Joubert Lemonnier S.A.R.L.,4.9,42,792,False,2025-05-01
prod_00288,L'assurance d'atteindre vos buts autrement,home,furniture,41.72,Hamon Delattre S.A.,4.5,36,168,False,2025-04-11
prod_00289,La possibilité d'évoluer autrement,beauty,fragrance,43.18,Allard Laroche SARL,4.0,41,801,False,2025-04-18
prod_00290,La possibilité d'évoluer à sa source,toys,board_games,54.5,Bouvier,3.7,42,130,False,2025-03-02
prod_00291,Le pouvoir de louer à l'état pur,home,appliances,85.72,Gomes,4.7,48,636,False,2025-05-18
prod_00292,La liberté d'avancer avant-tout,toys,board_games,101.44,Clerc Adam S.A.R.L.,4.6,44,157,False,2024-11-09
prod_00293,L'assurance d'avancer plus rapidement,beauty,skincare,88.25,Couturier et Fils,4.4,47,186,False,2025-06-13
prod_00294,L'art d'atteindre vos buts à la pointe,toys,dolls,104.49,Lebreton Gautier S.A.,3.8,49,957,False,2025-04-10
prod_00295,L'assurance d'avancer de manière sûre,books,fiction,53.36,Lagarde S.A.,4.0,39,720,False,2024-10-15
prod_00296,La possibilité de changer à sa source,toys,educational,20.94,Bonnin S.A.,4.0,51,670,False,2024-11-20
prod_00297,Le pouvoir d'évoluer de manière efficace,fashion,shoes,27.87,Rodrigues S.A.S.,3.9,40,915,False,2024-11-05
prod_00298,L'avantage d'évoluer à l'état pur,home,furniture,27.88,Petit Charpentier S.A.R.L.,4.0,37,426,True,2025-09-27
prod_00299,Le droit d'atteindre vos buts de manière sûre,home,furniture,68.97,Gosselin Humbert SA,4.3,45,346,False,2025-06-30
prod_00300,Le confort d'évoluer de manière efficace,home,decor,110.41,Martins Jacques S.A.S.,4.3,51,107,False,2025-09-02
prod_00301,Le pouvoir d'atteindre vos buts de manière efficace,electronics,smartphone,40.63,Lemaître S.A.R.L.,4.3,41,643,False,2024-11-23
prod_00302,La liberté d'atteindre vos buts autrement,electronics,tablet,40.41,Colin,4.2,49,475,False,2024-11-27
prod_00303,L'avantage de changer autrement,toys,dolls,11.88,Costa,4.9,44,770,False,2025-07-29
prod_00304,L'art d'avancer en toute tranquilité,toys,dolls,73.93,Brun Colas S.A.R.L.,4.1,41,934,False,2025-06-25
prod_00305,L'art d'innover naturellement,electronics,headphones,175.24,Parent,4.3,52,47,False,2024-11-09
prod_00306,La liberté d'atteindre vos buts de manière sûre,home,furniture,171.9,Bertin et Fils,3.3,44,507,True,2025-08-18
prod_00307,L'assurance d'innover à la pointe,toys,board_games,23.31,Allain,4.6,61,939,False,2025-04-17
prod_00308,Le droit d'avancer plus facilement,home,kitchen,15.54,Benard,4.3,53,193,False,2025-04-01
prod_00309,Le plaisir de rouler avant-tout,beauty,haircare,47.96,Guibert,4.8,50,483,False,2025-10-07
prod_00310,L'art de rouler à sa source,home,furniture,40.43,Étienne,4.1,48,701,False,2025-01-02
prod_00311,La liberté d'atteindre vos buts à l'état pur,electronics,laptop,164.36,Salmon,4.2,44,677,False,2025-01-17
prod_00312,Le plaisir de concrétiser vos projets en toute tranquilité,books,fiction,40.97,Delorme,4.1,38,682,False,2025-07-24
prod_00313,La liberté d'évoluer plus facilement,fashion,watches,39.53,Ferrand SA,4.6,44,626,False,2025-03-05
prod_00314,Le plaisir de rouler sans soucis,electronics,headphones,64.42,Laroche S.A.R.L.,4.4,48,844,False,2025-08-14
prod_00315,Le plaisir de rouler autrement,fashion,clothing,36.17,Aubert,4.3,39,508,True,2024-10-10
prod_00316,Le plaisir d'avancer de manière efficace,electronics,smartphone,15.2,Bonnet Loiseau et Fils,4.0,50,818,False,2024-11-10
prod_00317,Le droit d'innover de manière efficace,toys,board_games,21.09,Garcia,4.4,38,35,True,2025-08-05
prod_00318,Le droit d'atteindre vos buts à la pointe,beauty,makeup,32.63,Mace Voisin et Fils,4.7,53,128,False,2024-11-13
prod_00319,L'assurance de changer avant-tout,fashion,clothing,62.9,Bouchet et Fils,4.4,55,329,False,2025-08-27
prod_00320,Le droit de rouler en toute tranquilité,home,kitchen,93.41,Muller,4.6,42,189,False,2025-02-06
prod_00321,L'assurance de rouler autrement,toys,dolls,15.84,Laporte SARL,4.3,46,663,False,2025-01-02
prod_00322,La possibilité d'évoluer sans soucis,fashion,shoes,25.75,Delattre Lelièvre S.A.,3.7,35,122,False,2025-09-07
prod_00323,La possibilité de rouler naturellement,fashion,clothing,79.52,Bouvet Dos Santos S.A.,4.3,48,448,False,2024-12-26
prod_00324,La liberté d'innover en toute tranquilité,electronics,laptop,110.8,Vallée et Fils,4.8,43,110,False,2025-02-06
prod_00325,La liberté de concrétiser vos projets de manière efficace,home,appliances,47.13,Delmas et Fils,3.8,37,800,False,2025-05-02
prod_00326,L'art d'avancer sans soucis,books,cookbooks,78.77,Pineau Gay S.A.,4.8,42,243,False,2025-03-12
prod_00327,Le pouvoir de rouler en toute tranquilité,books,business,110.09,Salmon,4.0,48,498,False,2025-05-22
prod_00328,Le confort de rouler sans soucis,toys,board_games,65.77,Hebert,4.9,53,436,False,2025-09-06
prod_00329,Le plaisir de concrétiser vos projets autrement,electronics,headphones,121.44,Perez Traore S.A.,4.7,47,662,False,2025-07-24
prod_00330,L'art d'atteindre vos buts plus facilement,electronics,laptop,104.19,Costa Mary et Fils,4.2,38,756,True,2025-08-17
prod_00331,L'art d'atteindre vos buts à l'état pur,toys,board_games,63.16,Didier et Fils,4.6,42,542,False,2024-12-08
prod_00332,L'assurance d'évoluer à l'état pur,fashion,accessories,135.02,Lemonnier,4.2,45,121,False,2024-10-13
prod_00333,Le plaisir de concrétiser vos projets à la pointe,electronics,laptop,35.2,Bourdon S.A.,4.1,33,701,False,2025-01-19
prod_00334,Le confort de concrétiser vos projets de manière sûre,electronics,headphones,9.91,Chauvet,3.1,40,552,False,2025-08-13
prod_00335,Le droit d'atteindre vos buts autrement,electronics,headphones,45.9,Ferreira,4.1,44,845,False,2025-01-18
prod_00336,Le plaisir d'innover à l'état pur,beauty,skincare,28.21,Hamel,4.4,54,128,False,2025-06-12
prod_00337,La possibilité d'évoluer de manière sûre,electronics,headphones,55.82,Thierry,4.2,51,669,False,2025-01-23
prod_00338,Le droit d'atteindre vos buts en toute tranquilité,books,business,84.99,Joseph SA,4.2,48,226,True,2025-07-15
prod_00339,Le plaisir de changer sans soucis,sports,fitness,39.44,Legrand Millet et Fils,4.1,42,455,False,2024-12-15
prod_00340,La liberté de rouler de manière sûre,fashion,shoes,58.6,Gros,4.3,47,367,False,2025-09-06
prod_00341,Le pouvoir de louer naturellement,toys,board_games,39.72,Marie S.A.S.,3.5,41,201,False,2025-04-15
prod_00342,L'avantage d'évoluer à sa source,books,business,109.6,Bernard,4.1,43,95,False,2025-01-29
prod_00343,L'assurance d'innover autrement,home,appliances,53.62,Gauthier S.A.,4.7,47,855,False,2025-04-07
prod_00344,Le pouvoir de louer à la pointe,home,appliances,22.52,Guyon,3.7,55,863,False,2025-08-02
prod_00345,L'art de louer avant-tout,beauty,makeup,189.87,Pons Delorme S.A.,4.7,42,356,False,2025-03-27
prod_00346,La possibilité de louer en toute tranquilité,beauty,haircare,26.45,Teixeira,3.0,32,18,False,2024-12-07
prod_00347,L'avantage d'évoluer de manière sûre,fashion,shoes,78.54,Albert Turpin S.A.S.,3.6,61,347,False,2024-11-10
prod_00348,Le confort d'innover naturellement,toys,action_figures,37.71,Maury,4.4,48,210,False,2025-03-24
prod_00349,L'avantage de changer plus rapidement,toys,board_games,63.75,Petit SA,3.9,36,523,False,2025-04-13
prod_00350,L'art d'atteindre vos buts à la pointe,toys,board_games,38.55,Bernard S.A.R.L.,4.5,41,691,False,2025-08-24
prod_00351,Le droit de concrétiser vos projets à l'état pur,books,cookbooks,49.81,Guyot et Fils,4.9,51,403,False,2025-03-18
prod_00352,La possibilité de concrétiser vos projets plus facilement,toys,educational,23.09,Briand Meunier S.A.S.,4.4,52,492,False,2025-04-13
prod_00353,L'assurance d'atteindre vos buts sans soucis,home,furniture,20.73,Laurent,4.3,54,788,False,2025-01-11
prod_00354,L'assurance de changer de manière efficace,toys,action_figures,55.84,Maréchal Godard S.A.,5.0,45,560,True,2025-07-27
prod_00355,L'art d'innover à la pointe,electronics,tablet,72.88,Albert Coste S.A.,4.6,36,424,False,2025-02-16
prod_00356,Le plaisir de changer de manière sûre,beauty,fragrance,22.47,Carlier,4.4,46,316,False,2025-07-09
prod_00357,Le confort de changer en toute tranquilité,toys,educational,74.42,Marie,3.3,38,553,False,2025-07-26
prod_00358,L'art de rouler sans soucis,home,decor,44.05,Léger,4.4,66,818,True,2024-11-17
prod_00359,La liberté de louer à l'état pur,fashion,watches,120.3,Morin,4.8,46,516,False,2025-06-28
prod_00360,Le droit de concrétiser vos projets sans soucis,beauty,fragrance,115.24,Guérin,4.5,44,637,False,2025-07-31
prod_00361,Le droit d'innover en toute tranquilité,toys,action_figures,49.67,Grenier,3.9,42,743,False,2024-10-22
prod_00362,L'avantage de rouler en toute tranquilité,books,fiction,74.3,Lopes SARL,4.8,56,15,False,2025-06-17
prod_00363,Le pouvoir de rouler plus rapidement,sports,fitness,21.82,Jacquot Aubert SARL,3.0,51,619,False,2024-10-29
prod_00364,Le confort d'avancer de manière efficace,home,appliances,31.43,Da Silva,4.1,51,418,False,2025-04-20
prod_00365,La possibilité d'avancer de manière sûre,books,business,37.93,Turpin,4.0,46,664,False,2025-07-11
prod_00366,Le pouvoir de concrétiser vos projets naturellement,beauty,skincare,76.24,Seguin SARL,4.6,46,122,False,2025-08-10
prod_00367,L'assurance de concrétiser vos projets sans soucis,toys,board_games,67.68,Godard SARL,4.3,39,911,True,2025-08-24
prod_00368,L'art d'atteindre vos buts sans soucis,books,science,147.4,Gérard S.A.,4.2,47,823,False,2025-01-29
prod_00369,Le confort d'avancer en toute tranquilité,fashion,shoes,189.59,Lacombe Loiseau SA,4.3,48,950,False,2025-05-31
prod_00370,L'art d'atteindre vos buts en toute tranquilité,home,furniture,44.24,Andre SA,4.1,43,932,False,2025-09-04
prod_00371,La possibilité de rouler plus facilement,beauty,haircare,42.27,Fouquet,4.9,43,949,False,2025-05-01
prod_00372,Le plaisir de changer à l'état pur,books,science,42.98,Garcia Muller S.A.S.,4.5,56,118,True,2025-08-26
prod_00373,Le plaisir de changer plus facilement,toys,action_figures,36.21,Durand,3.9,48,207,False,2024-11-15
prod_00374,La possibilité de rouler à la pointe,sports,fitness,62.38,Couturier,3.5,53,684,True,2025-05-13
prod_00375,Le droit de concrétiser vos projets plus rapidement,beauty,makeup,38.29,Renaud Pichon S.A.R.L.,4.1,47,983,True,2024-10-26
prod_00376,Le pouvoir d'innover plus facilement,toys,dolls,101.99,Pineau Paul SA,2.9,41,932,False,2024-11-25
prod_00377,La liberté d'innover de manière sûre,home,decor,167.79,Mace Lemonnier S.A.S.,4.4,40,386,False,2024-11-09
prod_00378,Le pouvoir d'évoluer naturellement,books,cookbooks,43.15,Maillard Arnaud S.A.,4.5,55,653,False,2025-02-27
prod_00379,La liberté de changer à sa source,electronics,tablet,13.8,Munoz,4.7,43,932,True,2024-11-18
prod_00380,Le plaisir d'atteindre vos buts plus facilement,toys,dolls,63.93,Richard,3.9,49,268,False,2025-07-21
prod_00381,La liberté d'évoluer de manière sûre,home,kitchen,29.21,Guilbert,4.1,47,518,False,2025-09-17
prod_00382,La possibilité de rouler avant-tout,toys,dolls,13.94,Jacques,4.4,44,867,False,2025-07-12
prod_00383,L'assurance d'évoluer de manière sûre,electronics,tablet,372.53,Vallée,4.6,58,26,False,2025-09-19
prod_00384,La possibilité d'évoluer avant-tout,books,cookbooks,111.24,Andre,4.7,52,407,False,2024-12-17
prod_00385,L'art de concrétiser vos projets à l'état pur,sports,outdoor,32.92,Lévêque,3.7,39,512,False,2025-03-22
prod_00386,Le plaisir de louer sans soucis,beauty,makeup,24.86,Valentin SA,3.6,46,298,False,2025-09-01
prod_00387,La possibilité d'évoluer à l'état pur,books,business,107.36,Vincent Dupont SA,4.5,43,425,False,2024-12-26
prod_00388,L'assurance de changer de manière sûre,sports,yoga,101.9,Clément,3.7,34,319,False,2025-06-18
prod_00389,Le plaisir d'innover de manière sûre,sports,fitness,14.56,Andre,4.2,43,166,False,2024-10-08
prod_00390,La possibilité de louer de manière efficace,home,furniture,50.39,Gomez Delannoy SA,4.3,45,673,True,2024-10-20
prod_00391,Le pouvoir d'avancer à l'état pur,books,fiction,48.5,Bousquet Chrétien SARL,4.0,50,109,False,2025-08-01
prod_00392,Le pouvoir de changer autrement,beauty,makeup,38.43,Tessier,4.0,44,645,False,2025-03-03
prod_00393,Le pouvoir d'innover sans soucis,sports,outdoor,23.13,Rémy S.A.,4.4,49,626,False,2025-06-15
prod_00394,Le confort de rouler autrement,fashion,shoes,231.88,Chevalier Le Goff S.A.R.L.,4.5,36,812,False,2025-02-25
prod_00395,Le plaisir de rouler à l'état pur,fashion,watches,53.02,Huet,3.6,40,73,False,2025-04-20
prod_00396,La possibilité de rouler sans soucis,home,kitchen,47.87,Faivre Munoz S.A.R.L.,5.0,30,575,False,2024-12-25
prod_00397,L'art de rouler naturellement,books,science,89.55,Vaillant,5.0,36,562,True,2025-06-19
prod_00398,La possibilité d'avancer en toute tranquilité,sports,team_sports,21.85,Chauvet,4.4,45,601,False,2025-01-09
prod_00399,L'avantage de changer plus rapidement,sports,outdoor,24.26,Royer,3.9,41,993,False,2025-08-12
prod_00400,L'avantage d'atteindre vos buts plus facilement,fashion,watches,199.67,Dufour SA,4.4,60,922,False,2025-07-15
prod_00401,L'art de louer de manière efficace,books,business,18.32,Boyer S.A.S.,4.2,55,199,True,2025-07-13
prod_00402,Le plaisir de louer de manière efficace,toys,action_figures,78.46,Rey et Fils,4.4,52,227,False,2025-08-07
prod_00403,La possibilité d'évoluer de manière efficace,sports,outdoor,43.17,Pichon S.A.,4.4,41,946,False,2025-08-25
prod_00404,Le pouvoir d'atteindre vos buts avant-tout,beauty,skincare,14.31,Duhamel,4.0,41,938,False,2025-08-20
prod_00405,Le pouvoir de changer plus facilement,home,decor,38.43,Lopez SARL,3.6,44,757,False,2024-12-25
prod_00406,La liberté de louer de manière efficace,books,science,38.36,Ferrand S.A.S.,4.0,36,662,False,2025-05-02
prod_00407,L'art d'avancer de manière sûre,beauty,skincare,53.25,Hamon S.A.S.,4.4,42,48,False,2025-06-21
prod_00408,Le droit de rouler de manière sûre,books,fiction,17.78,Masson SARL,4.2,50,26,False,2025-01-18
prod_00409,Le plaisir d'innover de manière efficace,home,kitchen,31.91,Maillard Dufour S.A.,4.2,49,695,False,2024-12-09
prod_00410,Le confort d'avancer à sa source,home,appliances,203.86,Pottier et Fils,4.1,47,675,True,2025-08-17
prod_00411,Le plaisir d'atteindre vos buts autrement,beauty,haircare,60.33,Briand,4.1,62,378,False,2025-05-24
prod_00412,Le plaisir de louer à sa source,toys,dolls,70.77,Thomas,3.7,58,697,False,2025-09-27
prod_00413,Le pouvoir d'atteindre vos buts de manière efficace,sports,outdoor,27.59,Marty Daniel SARL,4.3,59,876,False,2025-03-09
prod_00414,L'avantage de rouler à la pointe,sports,yoga,90.09,Pinto,4.3,43,571,False,2025-01-07
prod_00415,L'avantage de concrétiser vos projets naturellement,electronics,headphones,65.03,Petitjean,4.9,61,158,True,2024-12-23
prod_00416,Le confort de louer de manière sûre,books,fiction,87.75,Petit,4.7,36,389,False,2024-12-28
prod_00417,L'assurance d'avancer plus rapidement,toys,board_games,34.36,Toussaint SA,5.0,39,119,False,2024-10-12
prod_00418,L'avantage de rouler plus rapidement,fashion,accessories,184.73,Barbier,3.9,46,410,False,2024-11-07
prod_00419,Le confort de concrétiser vos projets avant-tout,electronics,smartphone,32.17,Durand Le Gall S.A.,4.1,62,448,False,2025-02-10
prod_00420,La liberté d'innover plus rapidement,electronics,headphones,22.97,Lacombe,3.7,45,462,False,2025-02-18
prod_00421,Le confort d'évoluer de manière efficace,fashion,clothing,44.93,Petit,3.9,51,457,False,2025-02-07
prod_00422,Le droit de rouler autrement,sports,outdoor,6.26,Thibault,4.0,43,514,False,2025-06-22
prod_00423,La liberté de changer à sa source,fashion,clothing,41.78,Menard Ollivier S.A.R.L.,4.5,54,823,False,2025-03-12
prod_00424,Le droit d'évoluer plus facilement,fashion,watches,20.61,Mahe S.A.,4.8,46,495,False,2025-10-01
prod_00425,La possibilité de concrétiser vos projets plus rapidement,books,business,7.73,Mercier,4.2,47,910,False,2025-04-06
prod_00426,La liberté de rouler de manière efficace,beauty,makeup,78.53,Simon,4.3,40,557,False,2024-12-05
prod_00427,L'avantage de louer plus rapidement,sports,team_sports,141.17,Barre S.A.R.L.,4.5,44,734,False,2025-04-06
prod_00428,Le pouvoir de concrétiser vos projets plus rapidement,home,appliances,27.12,Pruvost Girard et Fils,3.5,47,967,False,2025-04-04
prod_00429,L'assurance d'innover autrement,sports,fitness,28.4,Courtois,4.6,41,635,False,2025-02-15
prod_00430,Le plaisir d'avancer à la pointe,home,furniture,138.27,Reynaud,4.1,47,250,False,2024-11-21
prod_00431,Le pouvoir de louer naturellement,toys,dolls,82.14,Perret S.A.R.L.,5.0,46,692,True,2025-09-19
prod_00432,La liberté de concrétiser vos projets sans soucis,beauty,makeup,26.32,Coste Gérard SARL,4.4,47,941,False,2024-11-13
prod_00433,Le plaisir de concrétiser vos projets plus rapidement,toys,educational,103.47,Faure,4.2,52,172,False,2024-12-20
prod_00434,L'avantage d'avancer plus rapidement,books,fiction,36.52,Lemaître,4.3,41,722,False,2024-12-19
prod_00435,L'art de rouler en toute tranquilité,books,science,45.48,Hervé Renaud S.A.S.,4.5,45,98,False,2025-06-05
prod_00436,Le confort d'innover plus facilement,electronics,laptop,54.15,Poulain,4.3,46,578,False,2025-02-02
prod_00437,L'avantage d'atteindre vos buts naturellement,fashion,watches,40.71,Carpentier,4.0,46,515,False,2025-06-04
prod_00438,L'avantage de changer avant-tout,sports,fitness,132.95,Besnard Becker S.A.,3.8,62,403,False,2025-09-13
prod_00439,L'assurance d'atteindre vos buts en toute tranquilité,books,science,84.13,Neveu et Fils,5.0,38,832,False,2025-02-14
prod_00440,L'assurance d'atteindre vos buts de manière efficace,beauty,skincare,12.04,Maillard Roussel S.A.,4.1,41,354,False,2025-06-26
prod_00441,Le confort d'atteindre vos buts autrement,sports,outdoor,130.21,Robin Lesage et Fils,4.4,44,831,False,2025-04-16
prod_00442,Le pouvoir d'avancer à sa source,beauty,fragrance,23.14,Chauveau et Fils,4.4,45,510,False,2024-12-11
prod_00443,La liberté de louer à la pointe,home,kitchen,41.27,Blanchet,3.7,49,634,False,2024-11-06
prod_00444,Le pouvoir d'avancer autrement,electronics,laptop,32.36,Maillard,4.7,42,846,True,2025-08-31
prod_00445,Le pouvoir de changer naturellement,toys,dolls,13.41,Aubert,4.2,46,953,False,2025-06-01
prod_00446,L'assurance de concrétiser vos projets de manière sûre,sports,fitness,137.12,Laine S.A.,4.4,48,307,False,2025-04-11
prod_00447,Le pouvoir d'avancer autrement,fashion,accessories,110.28,Dupont Imbert et Fils,3.9,42,891,False,2025-07-13
prod_00448,La liberté d'atteindre vos buts de manière sûre,electronics,headphones,35.8,Da Costa,3.6,38,172,False,2025-09-22
prod_00449,Le pouvoir de changer avant-tout,fashion,clothing,48.37,Leroy,4.0,44,436,False,2025-09-21
prod_00450,Le pouvoir de concrétiser vos projets à l'état pur,beauty,makeup,32.06,Gay Lelièvre S.A.R.L.,4.1,45,739,False,2025-09-27
prod_00451,L'assurance d'innover à la pointe,sports,outdoor,40.9,Rousset,4.3,32,848,False,2025-02-04
prod_00452,L'avantage d'atteindre vos buts à l'état pur,sports,outdoor,43.37,Rossi,4.7,57,63,False,2025-09-21
prod_00453,L'art d'atteindre vos buts à la pointe,books,business,224.57,Lefort,3.7,40,509,False,2025-06-22
prod_00454,L'avantage de concrétiser vos projets à l'état pur,sports,outdoor,20.29,Mary,4.2,42,599,False,2025-09-15
prod_00455,Le droit d'atteindre vos buts en toute tranquilité,sports,yoga,47.59,De Sousa Lacroix SARL,4.1,56,111,False,2025-06-25
prod_00456,La possibilité d'atteindre vos buts à sa source,toys,board_games,43.14,Bazin,3.9,30,286,True,2025-07-27
prod_00457,La possibilité de changer autrement,fashion,clothing,255.47,Perrin,4.6,52,56,False,2025-02-09
prod_00458,Le droit de changer à l'état pur,books,fiction,110.63,Loiseau,5.0,62,317,True,2025-02-21
prod_00459,Le droit de changer autrement,electronics,tablet,55.4,Bonnet Legendre S.A.,3.5,53,770,False,2025-03-14
prod_00460,L'avantage de changer à sa source,books,science,13.21,Chrétien,3.9,42,124,False,2025-01-02
prod_00461,L'assurance de louer autrement,electronics,tablet,54.73,Bigot,4.3,42,950,False,2024-11-18
prod_00462,L'assurance de rouler plus facilement,sports,outdoor,54.98,Pottier,3.2,39,373,False,2025-04-15
prod_00463,Le droit d'évoluer autrement,toys,action_figures,76.81,Lagarde et Fils,4.6,38,267,True,2025-07-06
prod_00464,L'assurance d'atteindre vos buts plus facilement,fashion,shoes,33.54,Lacombe,3.9,49,9,False,2025-03-19
prod_00465,L'assurance d'innover sans soucis,fashion,clothing,16.23,Fernandez S.A.R.L.,4.0,43,395,False,2025-05-29
prod_00466,Le pouvoir de louer avant-tout,sports,outdoor,23.42,Cohen,4.4,50,289,False,2025-08-11
prod_00467,Le pouvoir de concrétiser vos projets à la pointe,electronics,smartphone,126.97,Deschamps S.A.,4.7,48,111,False,2025-09-06
prod_00468,L'assurance d'évoluer sans soucis,books,science,11.07,Léger,4.2,53,945,True,2024-10-07
